03:30.680  render           | Fra: 514 | Rendering 1 / 16 samples
03:30.705  render           | Fra: 514 | Rendering 16 / 16 samples
03:30.997  render           | Video append frame 514
03:30.997  render           | Time: 00:00.37 (Saving: 00:00.01)
03:30.997  render           | Rendering frame 515
03:30.997  render           | Executing sequencer
03:30.997  render           | Rendering frame 515
03:30.997  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:30.997  render           | Engine: EEVEE
03:31.058  render           | Fra: 515 | Rendering 1 / 16 samples
03:31.085  render           | Fra: 515 | Rendering 16 / 16 samples
03:31.378  render           | Video append frame 515
03:31.378  render           | Time: 00:00.38 (Saving: 00:00.01)
03:31.378  render           | Rendering frame 516
03:31.379  render           | Executing sequencer
03:31.379  render           | Rendering frame 516
03:31.379  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:31.379  render           | Engine: EEVEE
03:31.436  render           | Fra: 516 | Rendering 1 / 16 samples
03:31.462  render           | Fra: 516 | Rendering 16 / 16 samples
03:31.762  render           | Video append frame 516
03:31.762  render           | Time: 00:00.38 (Saving: 00:00.01)
03:31.762  render           | Rendering frame 517
03:31.762  render           | Executing sequencer
03:31.762  render           | Rendering frame 517
03:31.762  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:31.762  render           | Engine: EEVEE
03:31.819  render           | Fra: 517 | Rendering 1 / 16 samples
03:31.845  render           | Fra: 517 | Rendering 16 / 16 samples
03:32.138  render           | Video append frame 517
03:32.138  render           | Time: 00:00.37 (Saving: 00:00.01)
03:32.138  render           | Rendering frame 518
03:32.138  render           | Executing sequencer
03:32.138  render           | Rendering frame 518
03:32.138  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:32.138  render           | Engine: EEVEE
03:32.202  render           | Fra: 518 | Rendering 1 / 16 samples
03:32.233  render           | Fra: 518 | Rendering 16 / 16 samples
03:32.547  render           | Video append frame 518
03:32.547  render           | Time: 00:00.40 (Saving: 00:00.02)
03:32.547  render           | Rendering frame 519
03:32.547  render           | Executing sequencer
03:32.547  render           | Rendering frame 519
03:32.547  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:32.548  render           | Engine: EEVEE
03:32.601  render           | Fra: 519 | Rendering 1 / 16 samples
03:32.627  render           | Fra: 519 | Rendering 16 / 16 samples
03:32.920  render           | Video append frame 519
03:32.920  render           | Time: 00:00.37 (Saving: 00:00.01)
03:32.920  render           | Rendering frame 520
03:32.920  render           | Executing sequencer
03:32.920  render           | Rendering frame 520
03:32.920  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:32.920  render           | Engine: EEVEE
03:32.976  render           | Fra: 520 | Rendering 1 / 16 samples
03:33.004  render           | Fra: 520 | Rendering 16 / 16 samples
03:33.301  render           | Video append frame 520
03:33.301  render           | Time: 00:00.38 (Saving: 00:00.01)
03:33.301  render           | Rendering frame 521
03:33.302  render           | Executing sequencer
03:33.302  render           | Rendering frame 521
03:33.302  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:33.302  render           | Engine: EEVEE
03:33.355  render           | Fra: 521 | Rendering 1 / 16 samples
03:33.382  render           | Fra: 521 | Rendering 16 / 16 samples
03:33.721  render           | Video append frame 521
03:33.722  render           | Time: 00:00.42 (Saving: 00:00.02)
03:33.722  render           | Rendering frame 522
03:33.723  render           | Executing sequencer
03:33.723  render           | Rendering frame 522
03:33.723  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:33.723  render           | Engine: EEVEE
03:33.782  render           | Fra: 522 | Rendering 1 / 16 samples
03:33.808  render           | Fra: 522 | Rendering 16 / 16 samples
03:34.139  render           | Video append frame 522
03:34.139  render           | Time: 00:00.41 (Saving: 00:00.01)
03:34.139  render           | Rendering frame 523
03:34.139  render           | Executing sequencer
03:34.139  render           | Rendering frame 523
03:34.139  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:34.139  render           | Engine: EEVEE
03:34.199  render           | Fra: 523 | Rendering 1 / 16 samples
03:34.227  render           | Fra: 523 | Rendering 16 / 16 samples
03:34.540  render           | Video append frame 523
03:34.540  render           | Time: 00:00.40 (Saving: 00:00.01)
03:34.540  render           | Rendering frame 524
03:34.542  render           | Executing sequencer
03:34.542  render           | Rendering frame 524
03:34.543  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:34.543  render           | Engine: EEVEE
03:34.604  render           | Fra: 524 | Rendering 1 / 16 samples
03:34.631  render           | Fra: 524 | Rendering 16 / 16 samples
03:34.935  render           | Video append frame 524
03:34.935  render           | Time: 00:00.39 (Saving: 00:00.01)
03:34.935  render           | Rendering frame 525
03:34.935  render           | Executing sequencer
03:34.940  render           | Rendering frame 525
03:34.941  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:34.941  render           | Engine: EEVEE
03:34.996  render           | Fra: 525 | Rendering 1 / 16 samples
03:35.025  render           | Fra: 525 | Rendering 16 / 16 samples
03:35.333  render           | Video append frame 525
03:35.334  render           | Time: 00:00.39 (Saving: 00:00.02)
03:35.334  render           | Rendering frame 526
03:35.334  render           | Executing sequencer
03:35.340  render           | Rendering frame 526
03:35.341  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:35.341  render           | Engine: EEVEE
03:35.403  render           | Fra: 526 | Rendering 1 / 16 samples
03:35.429  render           | Fra: 526 | Rendering 16 / 16 samples
03:35.731  render           | Video append frame 526
03:35.731  render           | Time: 00:00.39 (Saving: 00:00.01)
03:35.731  render           | Rendering frame 527
03:35.731  render           | Executing sequencer
03:35.736  render           | Rendering frame 527
03:35.736  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:35.736  render           | Engine: EEVEE
03:35.799  render           | Fra: 527 | Rendering 1 / 16 samples
03:35.829  render           | Fra: 527 | Rendering 16 / 16 samples
03:36.141  render           | Video append frame 527
03:36.141  render           | Time: 00:00.40 (Saving: 00:00.02)
03:36.141  render           | Rendering frame 528
03:36.141  render           | Executing sequencer
03:36.142  render           | Rendering frame 528
03:36.142  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:36.142  render           | Engine: EEVEE
03:36.204  render           | Fra: 528 | Rendering 1 / 16 samples
03:36.231  render           | Fra: 528 | Rendering 16 / 16 samples
03:36.565  render           | Video append frame 528
03:36.565  render           | Time: 00:00.42 (Saving: 00:00.01)
03:36.565  render           | Rendering frame 529
03:36.566  render           | Executing sequencer
03:36.566  render           | Rendering frame 529
03:36.567  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:36.567  render           | Engine: EEVEE
03:36.620  render           | Fra: 529 | Rendering 1 / 16 samples
03:36.649  render           | Fra: 529 | Rendering 16 / 16 samples
03:36.989  render           | Video append frame 529
03:36.989  render           | Time: 00:00.42 (Saving: 00:00.01)
03:36.989  render           | Rendering frame 530
03:36.990  render           | Executing sequencer
03:36.990  render           | Rendering frame 530
03:36.990  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:36.990  render           | Engine: EEVEE
03:37.073  render           | Fra: 530 | Rendering 1 / 16 samples
03:37.101  render           | Fra: 530 | Rendering 16 / 16 samples
03:37.443  render           | Video append frame 530
03:37.443  render           | Time: 00:00.45 (Saving: 00:00.02)
03:37.443  render           | Rendering frame 531
03:37.444  render           | Executing sequencer
03:37.444  render           | Rendering frame 531
03:37.444  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:37.444  render           | Engine: EEVEE
03:37.515  render           | Fra: 531 | Rendering 1 / 16 samples
03:37.544  render           | Fra: 531 | Rendering 16 / 16 samples
03:37.874  render           | Video append frame 531
03:37.874  render           | Time: 00:00.43 (Saving: 00:00.01)
03:37.874  render           | Rendering frame 532
03:37.874  render           | Executing sequencer
03:37.880  render           | Rendering frame 532
03:37.880  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:37.880  render           | Engine: EEVEE
03:37.956  render           | Fra: 532 | Rendering 1 / 16 samples
03:37.986  render           | Fra: 532 | Rendering 16 / 16 samples
03:38.303  render           | Video append frame 532
03:38.304  render           | Time: 00:00.42 (Saving: 00:00.02)
03:38.306  render           | Rendering frame 533
03:38.307  render           | Executing sequencer
03:38.314  render           | Rendering frame 533
03:38.314  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:38.314  render           | Engine: EEVEE
03:38.372  render           | Fra: 533 | Rendering 1 / 16 samples
03:38.401  render           | Fra: 533 | Rendering 16 / 16 samples
03:38.698  render           | Video append frame 533
03:38.698  render           | Time: 00:00.39 (Saving: 00:00.01)
03:38.698  render           | Rendering frame 534
03:38.699  render           | Executing sequencer
03:38.703  render           | Rendering frame 534
03:38.703  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:38.703  render           | Engine: EEVEE
03:38.758  render           | Fra: 534 | Rendering 1 / 16 samples
03:38.783  render           | Fra: 534 | Rendering 16 / 16 samples
03:39.078  render           | Video append frame 534
03:39.078  render           | Time: 00:00.37 (Saving: 00:00.01)
03:39.078  render           | Rendering frame 535
03:39.078  render           | Executing sequencer
03:39.083  render           | Rendering frame 535
03:39.083  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:39.083  render           | Engine: EEVEE
03:39.144  render           | Fra: 535 | Rendering 1 / 16 samples
03:39.169  render           | Fra: 535 | Rendering 16 / 16 samples
03:39.473  render           | Video append frame 535
03:39.477  render           | Time: 00:00.39 (Saving: 00:00.02)
03:39.478  render           | Rendering frame 536
03:39.479  render           | Executing sequencer
03:39.481  render           | Rendering frame 536
03:39.481  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:39.482  render           | Engine: EEVEE
03:39.547  render           | Fra: 536 | Rendering 1 / 16 samples
03:39.572  render           | Fra: 536 | Rendering 16 / 16 samples
03:39.876  render           | Video append frame 536
03:39.876  render           | Time: 00:00.39 (Saving: 00:00.02)
03:39.876  render           | Rendering frame 537
03:39.877  render           | Executing sequencer
03:39.877  render           | Rendering frame 537
03:39.878  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:39.878  render           | Engine: EEVEE
03:39.928  render           | Fra: 537 | Rendering 1 / 16 samples
03:39.953  render           | Fra: 537 | Rendering 16 / 16 samples
03:40.261  render           | Video append frame 537
03:40.261  render           | Time: 00:00.38 (Saving: 00:00.01)
03:40.261  render           | Rendering frame 538
03:40.261  render           | Executing sequencer
03:40.262  render           | Rendering frame 538
03:40.262  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:40.262  render           | Engine: EEVEE
03:40.316  render           | Fra: 538 | Rendering 1 / 16 samples
03:40.341  render           | Fra: 538 | Rendering 16 / 16 samples
03:40.653  render           | Video append frame 538
03:40.653  render           | Time: 00:00.39 (Saving: 00:00.02)
03:40.653  render           | Rendering frame 539
03:40.653  render           | Executing sequencer
03:40.654  render           | Rendering frame 539
03:40.654  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:40.654  render           | Engine: EEVEE
03:40.707  render           | Fra: 539 | Rendering 1 / 16 samples
03:40.733  render           | Fra: 539 | Rendering 16 / 16 samples
03:41.035  render           | Video append frame 539
03:41.035  render           | Time: 00:00.38 (Saving: 00:00.01)
03:41.035  render           | Rendering frame 540
03:41.035  render           | Executing sequencer
03:41.076  render           | Rendering frame 540
03:41.077  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:41.077  render           | Engine: EEVEE
03:41.129  render           | Fra: 540 | Rendering 1 / 16 samples
03:41.158  render           | Fra: 540 | Rendering 16 / 16 samples
03:41.439  render           | Video append frame 540
03:41.439  render           | Time: 00:00.40 (Saving: 00:00.01)
03:41.439  render           | Rendering frame 541
03:41.439  render           | Executing sequencer
03:41.440  render           | Rendering frame 541
03:41.440  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:41.440  render           | Engine: EEVEE
03:41.492  render           | Fra: 541 | Rendering 1 / 16 samples
03:41.516  render           | Fra: 541 | Rendering 16 / 16 samples
03:41.805  render           | Video append frame 541
03:41.805  render           | Time: 00:00.36 (Saving: 00:00.01)
03:41.805  render           | Rendering frame 542
03:41.806  render           | Executing sequencer
03:41.806  render           | Rendering frame 542
03:41.807  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:41.807  render           | Engine: EEVEE
03:41.856  render           | Fra: 542 | Rendering 1 / 16 samples
03:41.880  render           | Fra: 542 | Rendering 16 / 16 samples
03:42.161  render           | Video append frame 542
03:42.161  render           | Time: 00:00.35 (Saving: 00:00.01)
03:42.161  render           | Rendering frame 543
03:42.161  render           | Executing sequencer
03:42.162  render           | Rendering frame 543
03:42.162  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:42.162  render           | Engine: EEVEE
03:42.212  render           | Fra: 543 | Rendering 1 / 16 samples
03:42.237  render           | Fra: 543 | Rendering 16 / 16 samples
03:42.514  render           | Video append frame 543
03:42.514  render           | Time: 00:00.35 (Saving: 00:00.01)
03:42.514  render           | Rendering frame 544
03:42.514  render           | Executing sequencer
03:42.515  render           | Rendering frame 544
03:42.515  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:42.515  render           | Engine: EEVEE
03:42.566  render           | Fra: 544 | Rendering 1 / 16 samples
03:42.591  render           | Fra: 544 | Rendering 16 / 16 samples
03:42.891  render           | Video append frame 544
03:42.891  render           | Time: 00:00.37 (Saving: 00:00.01)
03:42.891  render           | Rendering frame 545
03:42.892  render           | Executing sequencer
03:42.893  render           | Rendering frame 545
03:42.893  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:42.893  render           | Engine: EEVEE
03:42.944  render           | Fra: 545 | Rendering 1 / 16 samples
03:42.969  render           | Fra: 545 | Rendering 16 / 16 samples
03:43.264  render           | Video append frame 545
03:43.264  render           | Time: 00:00.37 (Saving: 00:00.01)
03:43.264  render           | Rendering frame 546
03:43.264  render           | Executing sequencer
03:43.265  render           | Rendering frame 546
03:43.266  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:43.266  render           | Engine: EEVEE
03:43.314  render           | Fra: 546 | Rendering 1 / 16 samples
03:43.338  render           | Fra: 546 | Rendering 16 / 16 samples
03:43.640  render           | Video append frame 546
03:43.640  render           | Time: 00:00.37 (Saving: 00:00.01)
03:43.640  render           | Rendering frame 547
03:43.641  render           | Executing sequencer
03:43.642  render           | Rendering frame 547
03:43.642  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:43.642  render           | Engine: EEVEE
03:43.694  render           | Fra: 547 | Rendering 1 / 16 samples
03:43.719  render           | Fra: 547 | Rendering 16 / 16 samples
03:44.020  render           | Video append frame 547
03:44.020  render           | Time: 00:00.37 (Saving: 00:00.01)
03:44.020  render           | Rendering frame 548
03:44.021  render           | Executing sequencer
03:44.021  render           | Rendering frame 548
03:44.022  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:44.022  render           | Engine: EEVEE
03:44.071  render           | Fra: 548 | Rendering 1 / 16 samples
03:44.097  render           | Fra: 548 | Rendering 16 / 16 samples
03:44.412  render           | Video append frame 548
03:44.412  render           | Time: 00:00.39 (Saving: 00:00.01)
03:44.412  render           | Rendering frame 549
03:44.413  render           | Executing sequencer
03:44.414  render           | Rendering frame 549
03:44.414  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:44.414  render           | Engine: EEVEE
03:44.466  render           | Fra: 549 | Rendering 1 / 16 samples
03:44.492  render           | Fra: 549 | Rendering 16 / 16 samples
03:44.831  render           | Video append frame 549
03:44.831  render           | Time: 00:00.41 (Saving: 00:00.01)
03:44.831  render           | Rendering frame 550
03:44.831  render           | Executing sequencer
03:44.832  render           | Rendering frame 550
03:44.832  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:44.832  render           | Engine: EEVEE
03:44.898  render           | Fra: 550 | Rendering 1 / 16 samples
03:44.924  render           | Fra: 550 | Rendering 16 / 16 samples
03:45.239  render           | Video append frame 550
03:45.240  render           | Time: 00:00.40 (Saving: 00:00.01)
03:45.240  render           | Rendering frame 551
03:45.240  render           | Executing sequencer
03:45.241  render           | Rendering frame 551
03:45.241  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:45.241  render           | Engine: EEVEE
03:45.295  render           | Fra: 551 | Rendering 1 / 16 samples
03:45.321  render           | Fra: 551 | Rendering 16 / 16 samples
03:45.648  render           | Video append frame 551
03:45.648  render           | Time: 00:00.40 (Saving: 00:00.02)
03:45.648  render           | Rendering frame 552
03:45.648  render           | Executing sequencer
03:45.649  render           | Rendering frame 552
03:45.650  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:45.650  render           | Engine: EEVEE
03:45.704  render           | Fra: 552 | Rendering 1 / 16 samples
03:45.728  render           | Fra: 552 | Rendering 16 / 16 samples
03:46.042  render           | Video append frame 552
03:46.042  render           | Time: 00:00.39 (Saving: 00:00.01)
03:46.042  render           | Rendering frame 553
03:46.042  render           | Executing sequencer
03:46.043  render           | Rendering frame 553
03:46.044  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:46.044  render           | Engine: EEVEE
03:46.096  render           | Fra: 553 | Rendering 1 / 16 samples
03:46.122  render           | Fra: 553 | Rendering 16 / 16 samples
03:46.435  render           | Video append frame 553
03:46.435  render           | Time: 00:00.39 (Saving: 00:00.01)
03:46.435  render           | Rendering frame 554
03:46.435  render           | Executing sequencer
03:46.436  render           | Rendering frame 554
03:46.436  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:46.436  render           | Engine: EEVEE
03:46.494  render           | Fra: 554 | Rendering 1 / 16 samples
03:46.521  render           | Fra: 554 | Rendering 16 / 16 samples
03:46.840  render           | Video append frame 554
03:46.840  render           | Time: 00:00.40 (Saving: 00:00.02)
03:46.840  render           | Rendering frame 555
03:46.841  render           | Executing sequencer
03:46.842  render           | Rendering frame 555
03:46.842  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:46.842  render           | Engine: EEVEE
03:46.905  render           | Fra: 555 | Rendering 1 / 16 samples
03:46.931  render           | Fra: 555 | Rendering 16 / 16 samples
03:47.252  render           | Video append frame 555
03:47.252  render           | Time: 00:00.41 (Saving: 00:00.02)
03:47.252  render           | Rendering frame 556
03:47.253  render           | Executing sequencer
03:47.253  render           | Rendering frame 556
03:47.254  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:47.254  render           | Engine: EEVEE
03:47.312  render           | Fra: 556 | Rendering 1 / 16 samples
03:47.340  render           | Fra: 556 | Rendering 16 / 16 samples
03:47.672  render           | Video append frame 556
03:47.672  render           | Time: 00:00.41 (Saving: 00:00.01)
03:47.672  render           | Rendering frame 557
03:47.673  render           | Executing sequencer
03:47.675  render           | Rendering frame 557
03:47.675  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:47.675  render           | Engine: EEVEE
03:47.730  render           | Fra: 557 | Rendering 1 / 16 samples
03:47.757  render           | Fra: 557 | Rendering 16 / 16 samples
03:48.088  render           | Video append frame 557
03:48.089  render           | Time: 00:00.41 (Saving: 00:00.02)
03:48.089  render           | Rendering frame 558
03:48.090  render           | Executing sequencer
03:48.090  render           | Rendering frame 558
03:48.091  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:48.091  render           | Engine: EEVEE
03:48.150  render           | Fra: 558 | Rendering 1 / 16 samples
03:48.178  render           | Fra: 558 | Rendering 16 / 16 samples
03:48.491  render           | Video append frame 558
03:48.491  render           | Time: 00:00.40 (Saving: 00:00.01)
03:48.491  render           | Rendering frame 559
03:48.492  render           | Executing sequencer
03:48.493  render           | Rendering frame 559
03:48.493  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:48.493  render           | Engine: EEVEE
03:48.546  render           | Fra: 559 | Rendering 1 / 16 samples
03:48.574  render           | Fra: 559 | Rendering 16 / 16 samples
03:48.876  render           | Video append frame 559
03:48.876  render           | Time: 00:00.38 (Saving: 00:00.01)
03:48.876  render           | Rendering frame 560
03:48.876  render           | Executing sequencer
03:48.877  render           | Rendering frame 560
03:48.877  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:48.877  render           | Engine: EEVEE
03:48.934  render           | Fra: 560 | Rendering 1 / 16 samples
03:48.960  render           | Fra: 560 | Rendering 16 / 16 samples
03:49.254  render           | Video append frame 560
03:49.254  render           | Time: 00:00.37 (Saving: 00:00.01)
03:49.254  render           | Rendering frame 561
03:49.255  render           | Executing sequencer
03:49.255  render           | Rendering frame 561
03:49.255  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:49.255  render           | Engine: EEVEE
03:49.307  render           | Fra: 561 | Rendering 1 / 16 samples
03:49.333  render           | Fra: 561 | Rendering 16 / 16 samples
03:49.630  render           | Video append frame 561
03:49.630  render           | Time: 00:00.37 (Saving: 00:00.01)
03:49.630  render           | Rendering frame 562
03:49.630  render           | Executing sequencer
03:49.631  render           | Rendering frame 562
03:49.631  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:49.631  render           | Engine: EEVEE
03:49.682  render           | Fra: 562 | Rendering 1 / 16 samples
03:49.709  render           | Fra: 562 | Rendering 16 / 16 samples
03:50.009  render           | Video append frame 562
03:50.009  render           | Time: 00:00.37 (Saving: 00:00.01)
03:50.009  render           | Rendering frame 563
03:50.009  render           | Executing sequencer
03:50.010  render           | Rendering frame 563
03:50.010  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:50.010  render           | Engine: EEVEE
03:50.062  render           | Fra: 563 | Rendering 1 / 16 samples
03:50.087  render           | Fra: 563 | Rendering 16 / 16 samples
03:50.385  render           | Video append frame 563
03:50.385  render           | Time: 00:00.37 (Saving: 00:00.01)
03:50.385  render           | Rendering frame 564
03:50.385  render           | Executing sequencer
03:50.386  render           | Rendering frame 564
03:50.386  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:50.386  render           | Engine: EEVEE
03:50.438  render           | Fra: 564 | Rendering 1 / 16 samples
03:50.466  render           | Fra: 564 | Rendering 16 / 16 samples
03:50.767  render           | Video append frame 564
03:50.767  render           | Time: 00:00.38 (Saving: 00:00.01)
03:50.767  render           | Rendering frame 565
03:50.767  render           | Executing sequencer
03:50.768  render           | Rendering frame 565
03:50.768  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:50.768  render           | Engine: EEVEE
03:50.819  render           | Fra: 565 | Rendering 1 / 16 samples
03:50.844  render           | Fra: 565 | Rendering 16 / 16 samples
03:51.141  render           | Video append frame 565
03:51.141  render           | Time: 00:00.37 (Saving: 00:00.01)
03:51.141  render           | Rendering frame 566
03:51.141  render           | Executing sequencer
03:51.142  render           | Rendering frame 566
03:51.142  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:51.142  render           | Engine: EEVEE
03:51.194  render           | Fra: 566 | Rendering 1 / 16 samples
03:51.218  render           | Fra: 566 | Rendering 16 / 16 samples
03:51.518  render           | Video append frame 566
03:51.518  render           | Time: 00:00.37 (Saving: 00:00.01)
03:51.519  render           | Rendering frame 567
03:51.520  render           | Executing sequencer
03:51.522  render           | Rendering frame 567
03:51.522  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:51.522  render           | Engine: EEVEE
03:51.576  render           | Fra: 567 | Rendering 1 / 16 samples
03:51.602  render           | Fra: 567 | Rendering 16 / 16 samples
03:51.905  render           | Video append frame 567
03:51.905  render           | Time: 00:00.38 (Saving: 00:00.01)
03:51.905  render           | Rendering frame 568
03:51.906  render           | Executing sequencer
03:51.907  render           | Rendering frame 568
03:51.907  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:51.907  render           | Engine: EEVEE
03:51.959  render           | Fra: 568 | Rendering 1 / 16 samples
03:51.985  render           | Fra: 568 | Rendering 16 / 16 samples
03:52.294  render           | Video append frame 568
03:52.294  render           | Time: 00:00.38 (Saving: 00:00.01)
03:52.295  render           | Rendering frame 569
03:52.295  render           | Executing sequencer
03:52.295  render           | Rendering frame 569
03:52.296  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:52.296  render           | Engine: EEVEE
03:52.350  render           | Fra: 569 | Rendering 1 / 16 samples
03:52.375  render           | Fra: 569 | Rendering 16 / 16 samples
03:52.693  render           | Video append frame 569
03:52.693  render           | Time: 00:00.39 (Saving: 00:00.01)
03:52.693  render           | Rendering frame 570
03:52.693  render           | Executing sequencer
03:52.694  render           | Rendering frame 570
03:52.694  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:52.694  render           | Engine: EEVEE
03:52.754  render           | Fra: 570 | Rendering 1 / 16 samples
03:52.778  render           | Fra: 570 | Rendering 16 / 16 samples
03:53.077  render           | Video append frame 570
03:53.077  render           | Time: 00:00.38 (Saving: 00:00.01)
03:53.077  render           | Rendering frame 571
03:53.077  render           | Executing sequencer
03:53.078  render           | Rendering frame 571
03:53.078  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:53.078  render           | Engine: EEVEE
03:53.131  render           | Fra: 571 | Rendering 1 / 16 samples
03:53.155  render           | Fra: 571 | Rendering 16 / 16 samples
03:53.459  render           | Video append frame 571
03:53.459  render           | Time: 00:00.38 (Saving: 00:00.01)
03:53.459  render           | Rendering frame 572
03:53.459  render           | Executing sequencer
03:53.460  render           | Rendering frame 572
03:53.460  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:53.460  render           | Engine: EEVEE
03:53.516  render           | Fra: 572 | Rendering 1 / 16 samples
03:53.542  render           | Fra: 572 | Rendering 16 / 16 samples
03:53.845  render           | Video append frame 572
03:53.845  render           | Time: 00:00.38 (Saving: 00:00.01)
03:53.845  render           | Rendering frame 573
03:53.845  render           | Executing sequencer
03:53.847  render           | Rendering frame 573
03:53.847  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:53.847  render           | Engine: EEVEE
03:53.898  render           | Fra: 573 | Rendering 1 / 16 samples
03:53.923  render           | Fra: 573 | Rendering 16 / 16 samples
03:54.226  render           | Video append frame 573
03:54.226  render           | Time: 00:00.38 (Saving: 00:00.01)
03:54.226  render           | Rendering frame 574
03:54.227  render           | Executing sequencer
03:54.228  render           | Rendering frame 574
03:54.228  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:54.228  render           | Engine: EEVEE
03:54.280  render           | Fra: 574 | Rendering 1 / 16 samples
03:54.305  render           | Fra: 574 | Rendering 16 / 16 samples
03:54.607  render           | Video append frame 574
03:54.607  render           | Time: 00:00.38 (Saving: 00:00.01)
03:54.607  render           | Rendering frame 575
03:54.608  render           | Executing sequencer
03:54.609  render           | Rendering frame 575
03:54.610  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:54.610  render           | Engine: EEVEE
03:54.681  render           | Fra: 575 | Rendering 1 / 16 samples
03:54.710  render           | Fra: 575 | Rendering 16 / 16 samples
03:55.038  render           | Video append frame 575
03:55.038  render           | Time: 00:00.42 (Saving: 00:00.02)
03:55.038  render           | Rendering frame 576
03:55.039  render           | Executing sequencer
03:55.039  render           | Rendering frame 576
03:55.040  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:55.040  render           | Engine: EEVEE
03:55.093  render           | Fra: 576 | Rendering 1 / 16 samples
03:55.119  render           | Fra: 576 | Rendering 16 / 16 samples
03:55.433  render           | Video append frame 576
03:55.433  render           | Time: 00:00.39 (Saving: 00:00.01)
03:55.433  render           | Rendering frame 577
03:55.433  render           | Executing sequencer
03:55.434  render           | Rendering frame 577
03:55.435  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:55.435  render           | Engine: EEVEE
03:55.490  render           | Fra: 577 | Rendering 1 / 16 samples
03:55.516  render           | Fra: 577 | Rendering 16 / 16 samples
03:55.835  render           | Video append frame 577
03:55.835  render           | Time: 00:00.40 (Saving: 00:00.02)
03:55.835  render           | Rendering frame 578
03:55.835  render           | Executing sequencer
03:55.835  render           | Rendering frame 578
03:55.836  render           | Start rendering: KHATIB / Software launch, ViewLayer
03:55.836  render           | Engine: EEVEE
03:55.890  render           | Fra: 578 | Rendering 1 / 16 samples
03:55.916  render           | Fra: 578 | Rendering 16 / 16 samples
03:56.233  render           | Video append frame 578
03:56.233  render           | Time: 00:00.39 (Saving: 00:00.03)
03:56.233  render           | Rendering frame 579
03:56.233  render           | Executing sequencer
03:56.234  render           | Rendering frame 579
